# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    66    48    47    20     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    16     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    17     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    16     2     0     0  1215  1410
    2    65    48    47     7     0     0     0  1215  1410
    2    69    48    47    12     1     0     0  1215  1410
    2    65    48    47     4     0     0     0  1215  1410
    2   103    48    47    10     0     0     0  1215  1410
    2    65    48    47     6     0     0     0  1215  1410
    2    86    48    47    10     0     0     0  1215  1410
    2    65    48    47     8     0     0     0  1215  1410
    2    66    48    47    13     2     0     0  1215  1410
    2    65    48    47     6     0     0     0  1215  1410
    2    66    48    47     9     0     0     0  1215  1410
    2    65    48    47     6     0     0     0  1215  1410
    2    93    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    80    48    47    19     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    99    48    47    15     2     0     0  1215  1410
    2    65    48    47     8     0     0     0  1215  1410
    2    66    48    47    17     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    19     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    18     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    12     2     0     0  1215  1410
    2    65    48    47     6     0     0     0  1215  1410
    2    66    48    47    14     2     0     0  1215  1410
    2    65    48    47     6     0     0     0  1215  1410
    2    66    48    47    10     0     0     0  1215  1410
    2    65    48    47    13     0     0     0  1215  1410
    2    67    48    47     9     0     0     0  1215  1410
    2    65    48    47    16     0     0     0  1215  1410
    2    66    48    47     8     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    18     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    19     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    66    48    47    20     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    20     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    20     2     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    66    48    47    16     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    17     0     0     0  1215  1410
    2    67    48    47     0     0     0     0  1215  1410
    2    65    48    47    11     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    18     2     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    65    48    47    14     2     0     0  1215  1410
    2    65    48    47    14     2     0     0  1215  1410
    2    65    48    47     4     0     0     0  1215  1410
    2    67    48    47    16     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    17     2     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    65    48    47    16     0     0     0  1215  1410
    2    65    48    47    10     0     0     0  1215  1410
    2    65    48    47    10     0     0     0  1215  1410
    2    65    48    47     4     0     0     0  1215  1410
    2    65    48    47    13     0     0     0  1215  1410
    2    71    48    47    10     0     0     0  1215  1410
    2    65    48    47     4     0     0     0  1215  1410
    2    66    48    47    16     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    16     2     0     0  1215  1410
    2   104    48    47     0     0     0     0  1215  1410
    2    65    48    47    18     2     0     0  1215  1410
    2    67    48    47     0     0     0     0  1215  1410
    2    65    48    47    17     0     0     0  1215  1410
    2    66    48    47    17     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    13     0     0     0  1215  1410
    2    70    48    47    15     2     0     0  1215  1410
    2    65    48    47     3     0     0     0  1215  1410
    2    65    48    47    13     0     0     0  1215  1410
    2    66    48    47    12     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    20     2     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    66    48    47     0     0     0     0  1215  1410
    2    65    48    47    15     0     0     0  1215  1410
    2    66    48    47    13     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    19     0     0     0  1215  1410
    2    68    48    47    11     0     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    65    48    47    17     2     0     0  1215  1410
    2    66    48    47     8     0     0     0  1215  1410
    2    65    48    47     6     0     0     0  1215  1410
    2    65    48    47    17     0     0     0  1215  1410
    2    67    48    47    17     2     0     0  1215  1410
    2    65    48    47     4     0     0     0  1215  1410
    2    65    48    47    14     0     0     0  1215  1410
    2    66    48    47    16     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    16     2     0     0  1215  1410
    2    66    48    47     3     0     0     0  1215  1410
    2    65    48    47    16     0     0     0  1215  1410
    2    66    48    47    15     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    16     0     0     0  1215  1410
    2    65    48    47    10     0     0     0  1215  1410
    2    65    48    47     7     0     0     0  1215  1410
    2    65    48    47    14     2     0     0  1215  1410
    2    67    48    47     3     0     0     0  1215  1410
    2    65    48    47     4     0     0     0  1215  1410
    2    65    48    47    13     0     0     0  1215  1410
    2    76    48    47    16     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     9     0     0     0  1215  1410
    2    66    48    47    18     2     0     0  1215  1410
    2   106    48    47    10     0     0     0  1215  1410
    2    65    48    47     6     0     0     0  1215  1410
    2    65    48    47    18     2     0     0  1215  1410
    2    65    48    47     9     0     0     0  1215  1410
    2    65    48    47     7     0     0     0  1215  1410
    2    66    48    47    18     2     0     0  1215  1410
    2    65    48    47     6     0     0     0  1215  1410
    2    65    48    47    13     0     0     0  1215  1410
    2    65    48    46    17     2     0     0  1215  1410
    2    71    48    47     0     0     0     0  1215  1410
    2    65    48    47    11     0     0     0  1215  1410
    2    65    48    47    21     2     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    65    48    47    13     2     0     0  1215  1410
    2    66    48    47    10     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    12     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    47     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    47     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    66    47    47    28     1     0     0  1215  1410
    2    65    47    46     4     3     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    65    48    47    27     1     0     0  1215  1410
    2    65    47    46    14     0     0     0  1215  1410
    2    66    48    46     4     3     0     0  1215  1410
    2    66    48    47    27     1     0     0  1215  1410
    2    65    47    46    25     0     0     0  1215  1410
    2    67    48    46    31     1     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    47    10     3     0     0  1215  1410
    2    67    48    46    20     0     0     0  1215  1410
    2    65    48    46     5     3     0     0  1215  1410
    2    65    48    47     7     0     0     0  1215  1410
    2    66    48    46    26     1     0     0  1215  1410
    2    66    48    46     5     3     0     0  1215  1410
    2    65    48    47     8     3     0     0  1215  1410
    2    65    47    46    33     1     0     0  1215  1410
    2    67    48    46     3     0     0     0  1215  1410
    2    65    48    47     5     3     0     0  1215  1410
    2    83    48    47    12     0     0     0  1215  1410
    2    65    48    46    33     1     0     0  1215  1410
    2    66    48    46     5     0     0     0  1215  1410
    2    65    48    46     5     3     0     0  1215  1410
    2    65    48    46    11     0     0     0  1215  1410
    2    65    48    46    38     1     0     0  1215  1410
    2    67    48    46     0     0     0     0  1215  1410
    2    65    48    47     8     0     0     0  1215  1410
    2    69    48    46     5     3     0     0  1215  1410
    2    65    48    47    31     1     0     0  1215  1410
    2    66    48    47    37     1     0     0  1215  1410
    2    65    48    47     4     0     0     0  1215  1410
    2    65    48    47     5     3     0     0  1215  1410
    2    66    48    47    20     0     0     0  1215  1410
    2    65    48    46    39     1     0     0  1215  1410
    2    66    48    46     5     0     0     0  1215  1410
    2    65    48    46     4     3     0     0  1215  1410
    2    85    48    47    20     0     0     0  1215  1410
    2    65    48    46    38     1     0     0  1215  1410
    2    66    48    47    22     0     0     0  1215  1410
    2    66    48    47     7     3     0     0  1215  1410
    2    65    48    46     4     3     0     0  1215  1410
    2    68    48    47    29     1     0     0  1215  1410
    2    65    48    46    19     0     0     0  1215  1410
    2    67    48    47    42     1     0     0  1215  1410
    2    66    48    47    15     0     0     0  1215  1410
    2    65    48    47     5     3     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    65    48    47     6     3     0     0  1215  1410
    2    65    48    47    25     0     0     0  1215  1410
    2    67    48    47    38     1     0     0  1215  1410
    2    66    48    46    24     0     0     0  1215  1410
    2    67    48    47     5     3     0     0  1215  1410
    2    65    48    47     5     3     0     0  1215  1410
    2    79    48    48    12     0     0     0  1215  1410
    2    65    48    46    27     1     0     0  1215  1410
    2    65    48    46    42     1     0     0  1215  1410
    2    67    48    47    20     0     0     0  1215  1410
    2    67    48    47    10     3     0     0  1215  1410
    2    67    48    46     5     2     0     0  1215  1410
    2    66    48    47     5     3     0     0  1215  1410
    2    65    48    47     5     3     0     0  1215  1410
    2    65    48    47    18     0     0     0  1215  1410
    2    70    48    47    32     1     0     0  1215  1410
    2    65    48    47    29     1     0     0  1215  1410
    2    66    48    46    34     1     0     0  1215  1410
    2    67    48    46    37     1     0     0  1215  1410
    2    67    48    47    24     0     0     0  1215  1410
    2    67    48    46    14     0     0     0  1215  1410
    2    65    48    47     5     3     0     0  1215  1410
    2    67    48    47     5     3     0     0  1215  1410
    2    67    48    46    35     1     0     0  1215  1410
    2    65    48    46    33     1     0     0  1215  1410
    2    67    48    47    15     0     0     0  1215  1410
    2    67    48    47     5     3     0     0  1215  1410
    2    65    48    47     5     3     0     0  1215  1410
    2    66    48    47     6     0     0     0  1215  1410
    2    66    48    47    20     0     0     0  1215  1410
    2    65    48    48    30     1     0     0  1215  1410
    2    65    48    47    34     1     0     0  1215  1410
    2    67    48    46    21     0     0     0  1215  1410
    2    67    48    47    13     0     0     0  1215  1410
    2    67    48    47     5     3     0     0  1215  1410
    2    67    48    47     5     3     0     0  1215  1410
    2    67    48    47    15     0     0     0  1215  1410
    2    65    48    47     5     3     0     0  1215  1410
    2    88    48    47     4     3     0     0  1215  1410
    2    65    48    47     7     0     0     0  1215  1410
    2    65    48    46    15     0     0     0  1215  1410
    2    65    48    47    21     0     0     0  1215  1410
    2    65    48    47    33     1     0     0  1215  1410
    2    66    48    47    39     1     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    65    48    47    33     1     0     0  1215  1410
    2    66    48    47    20     0     0     0  1215  1410
    2    67    48    47    16     2     0     0  1215  1410
    2    67    48    47     5     3     0     0  1215  1410
    2    66    48    46     5     3     0     0  1215  1410
    2    66    48    47     5     3     0     0  1215  1410
    2    65    48    47     5     3     0     0  1215  1410
    2    65    48    47     6     3     0     0  1215  1410
    2    71    48    47    12     0     0     0  1215  1410
    2    65    48    47    19     0     0     0  1215  1410
    2    66    48    47    27     1     0     0  1215  1410
    2    68    48    47     5     2     0     0  1215  1410
    2    65    48    47     8     3     0     0  1215  1410
    2    65    48    47    17     0     0     0  1215  1410
    2    65    48    47    31     1     0     0  1215  1410
    2    66    48    47    35     1     0     0  1215  1410
    2    67    48    47    36     1     0     0  1215  1410
    2    65    48    47    28     1     0     0  1215  1410
    2    67    48    47    21     0     0     0  1215  1410
    2    67    48    47    12     1     0     0  1215  1410
    2    67    48    47     8     3     0     0  1215  1410
    2    67    48    47     5     3     0     0  1215  1410
    2    67    48    47     5     3     0     0  1215  1410
    2    65    48    47     5     3     0     0  1215  1410
    2    65    48    47     5     2     0     0  1215  1410
    2    66    48    47     5     0     0     0  1215  1410
    2    66    48    47    24     0     0     0  1215  1410
    2    75    48    47    35     1     0     0  1215  1410
    2    65    49    48     5     3     0     0  1215  1410
    2    65    48    47    11     0     0     0  1215  1410
    2    65    48    47    28     1     0     0  1215  1410
    2    66    48    47    36     1     0     0  1215  1410
    2    67    48    47    37     1     0     0  1215  1410
    2    67    48    47    30     1     0     0  1215  1410
    2    67    48    47    23     0     0     0  1215  1410
    2    67    48    47    15     0     0     0  1215  1410
    2    67    48    47     6     3     0     0  1215  1410
    2    67    48    47     5     3     0     0  1215  1410
    2    67    48    47     5     3     0     0  1215  1410
    2    65    48    47     5     3     0     0  1215  1410
    2    66    48    47     8     0     0     0  1215  1410
    2    79    48    47    16     0     0     0  1215  1410
    2    65    49    47    28     1     0     0  1215  1410
    2    65    49    48    33     1     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    65    48    47    40     1     0     0  1215  1410
    2    65    48    47    35     1     0     0  1215  1410
    2    68    48    47    15     3     0     0  1215  1410
    2    67    48    47     5     3     0     0  1215  1410
    2    67    48    47    15     0     0     0  1215  1410
    2    65    48    47     5     3     0     0  1215  1410
    2    66    48    47     4     3     0     0  1215  1410
    2    65    48    49    10     0     0     0  1215  1410
    2    65    48    47    15     0     0     0  1215  1410
    2    65    48    47    20     0     0     0  1215  1410
    2    65    48    47    25     0     0     0  1215  1410
    2    66    48    47    31     1     0     0  1215  1410
    2    67    48    47    38     1     0     0  1215  1410
    2    65    48    47    40     1     0     0  1215  1410
    2    66    48    47    32     1     0     0  1215  1410
    2    67    48    47    21     0     0     0  1215  1410
    2    67    48    47    15     0     0     0  1215  1410
    2    67    48    47     5     3     0     0  1215  1410
    2    67    48    47     5     3     0     0  1215  1410
    2    65    48    47     5     3     0     0  1215  1410
    2    70    48    47    12     0     0     0  1215  1410
    2   125    48    47    21     0     0     0  1215  1410
    2    65    48    47    26     0     0     0  1215  1410
    2    72    48    48    35     1     0     0  1215  1410
    2   155    49    48     6     3     0     0  1215  1410
    2    65    48    47    10     0     0     0  1215  1410
    2    65    48    47    20     0     0     0  1215  1410
    2    65    48    47    33     1     0     0  1215  1410
    2    67    48    47    40     1     0     0  1215  1410
    2    65    48    47     5     3     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    67    48    47    14     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    80    48    47    13     2     0     0  1215  1410
    2    65    48    47     1     0     0     0  1215  1410
    2    66    48    47    14     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    15     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    10     0     0     0  1215  1410
    2    65    48    47     6     0     0     0  1215  1410
    2    67    48    47    10     0     0     0  1215  1410
    2    65    48    47    21     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     7     0     0     0  1215  1410
    2    66    48    47     5     0     0     0  1215  1410
    2    65    48    47     7     0     0     0  1215  1410
    2    66    48    47     8     0     0     0  1215  1410
    2    65    48    47    18     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    12     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    19     2     0     0  1215  1410
    2    66    48    47     1     0     0     0  1215  1410
    2    67    48    47    11     0     0     0  1215  1410
    2    65    48    47    14     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    16     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    65    48    47    12     2     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    65    48    47    16     2     0     0  1215  1410
    2    80    48    47    14     2     0     0  1215  1410
    2    65    48    47     9     0     0     0  1215  1410
    2    65    48    47    11     0     0     0  1215  1410
    2    65    48    47    17     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    18     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    17     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    21     2     0     0  1215  1410
    2    66    48    47     3     0     0     0  1215  1410
    2    65    48    47    14     0     0     0  1215  1410
    2    65    48    47    11     0     0     0  1215  1410
    2    65    48    47     6     0     0     0  1215  1410
    2    66    48    47    11     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    14     2     0     0  1215  1410
    2    65    48    47     6     0     0     0  1215  1410
    2    65    48    47    10     0     0     0  1215  1410
    2    66    48    47     8     0     0     0  1215  1410
    2    65    48    47    13     0     0     0  1215  1410
    2    66    48    47     7     0     0     0  1215  1410
    2    65    48    47    15     0     0     0  1215  1410
    2    65    48    47    10     0     0     0  1215  1410
    2    65    48    47     4     0     0     0  1215  1410
    2    66    48    47    17     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    21     2     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    65    48    47    21     2     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    65    48    47    18     2     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    65    48    47    18     2     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    65    48    47    19     2     0     0  1215  1410
    2   108    48    47     3     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    20     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    66    48    47    21     2     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    46     9     0     0     0  1215  1410
    2    66    48    48     9     0     0     0  1215  1410
    2    65    48    47    12     0     0     0  1215  1410
    2    66    48    47    11     0     0     0  1215  1410
    2    65    48    47     4     0     0     0  1215  1410
    2    66    48    47    17     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    21     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    10     0     0     0  1215  1410
    2    66    48    47    15     2     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    65    48    47    11     0     0     0  1215  1410
    2    66    48    47    21     2     0     0  1215  1410
    2    66    48    47    10     0     0     0  1215  1410
    2    65    48    47    12     0     0     0  1215  1410
    2    66    48    47    15     2     0     0  1215  1410
    2    65    48    47     1     0     0     0  1215  1410
    2    65    48    47    14     0     0     0  1215  1410
    2    65    48    47    11     0     0     0  1215  1410
    2    65    48    46     4     0     0     0  1215  1410
    2    65    48    47    19     2     0     0  1215  1410
    2    66    48    46     0     0     0     0  1215  1410
    2    65    48    47    18     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47    13     0     0     0  1215  1410
    2    66    48    47    14     2     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    65    48    47    21     2     0     0  1215  1410
    2    71    48    47     7     0     0     0  1215  1410
    2    65    48    47     4     0     0     0  1215  1410
    2    65    48    47     6     0     0     0  1215  1410
    2    65    48    47    16     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     6     0     0     0  1215  1410
    2    65    48    47    19     2     0     0  1215  1410
    2    66    48    47     9     0     0     0  1215  1410
    2    65    48    47     1     0     0     0  1215  1410
    2    65    48    47    16     0     0     0  1215  1410
    2    66    48    47    20     2     0     0  1215  1410
    2    66    48    47    10     0     0     0  1215  1410
    2    66    48    47     2     0     0     0  1215  1410
    2    65    48    46    18     0     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    65    48    47    16     2     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    65    48    47    14     0     0     0  1215  1410
    2    65    48    46    18     2     0     0  1215  1410
    2    67    48    47    19     2     0     0  1215  1410
    2    66    48    46     3     0     0     0  1215  1410
    2    65    48    46     6     0     0     0  1215  1410
    2    65    48    47    16     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    46    12     0     0     0  1215  1410
    2    65    48    47    19     0     0     0  1215  1410
    2    65    48    47    16     2     0     0  1215  1410
    2    66    48    47     7     0     0     0  1215  1410
    2    65    48    47     1     0     0     0  1215  1410
    2    65    48    47    11     0     0     0  1215  1410
    2    65    48    46    14     2     0     0  1215  1410
    2    65    48    47    14     2     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    65    48    46    15     0     0     0  1215  1410
    2    65    48    47    19     2     0     0  1215  1410
    2    65    48    47    13     0     0     0  1215  1410
    2    66    48    46    20     2     0     0  1215  1410
    2    66    48    47    15     2     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    47    14     0     0     0  1215  1410
    2    66    48    46    12     2     0     0  1215  1410
    2    76    48    47    13     2     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    47     3     0     0     0  1215  1410
    2    65    48    47    15     0     0     0  1215  1410
    2    65    48    46    18     2     0     0  1215  1410
    2    66    48    46    15     2     0     0  1215  1410
    2    67    48    46     8     0     0     0  1215  1410
    2    66    48    47     0     0     0     0  1215  1410
    2    65    48    47    10     0     0     0  1215  1410
    2    65    48    47    18     2     0     0  1215  1410
    2    66    48    47    16     0     0     0  1215  1410
    2    66    48    46    20     2     0     0  1215  1410
    2    67    48    47    15     2     0     0  1215  1410
    2    88    48    47    10     0     0     0  1215  1410
    2    66    48    46     0     0     0     0  1215  1410
    2    65    48    47     0     0     0     0  1215  1410
    2    65    48    46    10     0     0     0  1215  1410
    2    65    48    46    10     2     0     0  1215  1410
# gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk
# Idx     W     C     C     %     %     %     %   MHz   MHz
    2    68    48    46    14     2     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46    14     0     0     0  1215  1410
    2    65    48    46    20     2     0     0  1215  1410
    2    65    48    46    10     0     0     0  1215  1410
    2    66    48    46     0     0     0     0  1215  1410
    2    65    48    46    15     0     0     0  1215  1410
    2    65    48    46     9     2     0     0  1215  1410
    2    66    48    46     8     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46     9     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    47    20     2     0     0  1215  1410
    2    65    48    46    20     2     0     0  1215  1410
    2    65    48    47    19     2     0     0  1215  1410
    2    66    48    46    15     2     0     0  1215  1410
    2    65    48    46    10     0     0     0  1215  1410
    2    65    48    46     2     0     0     0  1215  1410
    2    66    48    46    17     2     0     0  1215  1410
    2    65    48    47    10     0     0     0  1215  1410
    2    65    48    47     3     0     0     0  1215  1410
    2    65    48    46    13     2     0     0  1215  1410
    2    65    48    46    17     2     0     0  1215  1410
    2    65    48    46     6     0     0     0  1215  1410
    2    65    48    46     3     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    48    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
    2    65    47    46     0     0     0     0  1215  1410
